,Wolves,Sheep,ModelParams,Run
1963,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1964,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1965,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1966,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1967,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1968,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1969,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1970,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1971,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1972,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1973,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1974,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1975,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1976,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1977,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1978,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1979,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1980,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1981,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1982,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1983,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1984,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1985,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1986,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1987,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1988,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1989,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1990,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1991,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1992,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1993,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1994,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1995,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1996,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1997,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1998,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1999,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
2000,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
2001,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
2002,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
2003,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
