,Rich,Poor,MiddleClass,Savings,Wallets,Money,Loans,ModelParams,Run
1429,30,0,59,405.0,-35.0,370.0,0.0,"(100, 5, 100)",15
1430,30,0,57,402.0,-32.0,370.0,0.0,"(100, 5, 100)",15
1431,29,0,59,389.0,-19.0,370.0,0.0,"(100, 5, 100)",15
1432,32,0,57,395.0,-25.0,370.0,0.0,"(100, 5, 100)",15
1433,33,0,58,400.0,-30.0,370.0,0.0,"(100, 5, 100)",15
1434,33,0,56,408.0,-38.0,370.0,0.0,"(100, 5, 100)",15
1435,37,0,54,417.0,-47.0,370.0,0.0,"(100, 5, 100)",15
1436,35,0,58,391.0,-21.0,370.0,0.0,"(100, 5, 100)",15
1437,37,0,57,410.0,-40.0,370.0,0.0,"(100, 5, 100)",15
1438,37,0,59,415.0,-45.0,370.0,0.0,"(100, 5, 100)",15
1439,36,0,59,418.0,-48.0,370.0,0.0,"(100, 5, 100)",15
1440,35,0,60,416.0,-46.0,370.0,0.0,"(100, 5, 100)",15
1441,33,0,60,406.0,-36.0,370.0,0.0,"(100, 5, 100)",15
1442,35,0,57,418.0,-48.0,370.0,0.0,"(100, 5, 100)",15
1443,34,0,59,422.0,-52.0,370.0,0.0,"(100, 5, 100)",15
1444,32,0,61,416.0,-46.0,370.0,0.0,"(100, 5, 100)",15
1445,35,0,61,428.0,-58.0,370.0,0.0,"(100, 5, 100)",15
1446,35,0,62,431.0,-61.0,370.0,0.0,"(100, 5, 100)",15
1447,34,0,62,429.0,-59.0,370.0,0.0,"(100, 5, 100)",15
1448,32,0,64,409.0,-39.0,370.0,0.0,"(100, 5, 100)",15
1449,33,0,65,412.0,-42.0,370.0,0.0,"(100, 5, 100)",15
1450,35,0,64,420.0,-50.0,370.0,0.0,"(100, 5, 100)",15
1451,34,0,66,412.0,-42.0,370.0,0.0,"(100, 5, 100)",15
1452,31,0,68,424.0,-54.0,370.0,0.0,"(100, 5, 100)",15
1453,32,0,66,419.0,-49.0,370.0,0.0,"(100, 5, 100)",15
1454,31,0,67,419.0,-49.0,370.0,0.0,"(100, 5, 100)",15
1455,32,0,67,425.0,-55.0,370.0,0.0,"(100, 5, 100)",15
1456,32,0,65,421.0,-51.0,370.0,0.0,"(100, 5, 100)",15
1457,32,0,65,433.0,-63.0,370.0,0.0,"(100, 5, 100)",15
1458,33,0,63,430.0,-60.0,370.0,0.0,"(100, 5, 100)",15
1459,31,0,63,430.0,-60.0,370.0,0.0,"(100, 5, 100)",15
1460,33,0,61,431.0,-61.0,370.0,0.0,"(100, 5, 100)",15
1461,30,0,62,421.0,-51.0,370.0,0.0,"(100, 5, 100)",15
1462,30,0,63,429.0,-59.0,370.0,0.0,"(100, 5, 100)",15
1463,29,0,64,415.0,-45.0,370.0,0.0,"(100, 5, 100)",15
1464,32,0,62,418.0,-48.0,370.0,0.0,"(100, 5, 100)",15
1465,34,0,61,424.0,-54.0,370.0,0.0,"(100, 5, 100)",15
1466,33,0,63,422.0,-52.0,370.0,0.0,"(100, 5, 100)",15
1467,30,0,65,423.0,-53.0,370.0,0.0,"(100, 5, 100)",15
1468,29,0,65,423.0,-53.0,370.0,0.0,"(100, 5, 100)",15
1469,30,0,63,424.0,-54.0,370.0,0.0,"(100, 5, 100)",15
1470,31,0,62,432.0,-62.0,370.0,0.0,"(100, 5, 100)",15
1471,30,0,63,423.0,-53.0,370.0,0.0,"(100, 5, 100)",15
1472,29,0,62,424.0,-54.0,370.0,0.0,"(100, 5, 100)",15
1473,29,0,60,428.0,-58.0,370.0,0.0,"(100, 5, 100)",15
1474,28,0,62,415.0,-45.0,370.0,0.0,"(100, 5, 100)",15
1475,30,0,60,425.0,-55.0,370.0,0.0,"(100, 5, 100)",15
1476,29,0,64,415.0,-45.0,370.0,0.0,"(100, 5, 100)",15
1477,28,0,65,406.0,-36.0,370.0,0.0,"(100, 5, 100)",15
1478,30,0,64,418.0,-48.0,370.0,0.0,"(100, 5, 100)",15
1479,29,0,65,422.0,-52.0,370.0,0.0,"(100, 5, 100)",15
1480,28,0,66,427.0,-57.0,370.0,0.0,"(100, 5, 100)",15
1481,27,0,70,426.0,-56.0,370.0,0.0,"(100, 5, 100)",15
1482,26,0,69,422.0,-52.0,370.0,0.0,"(100, 5, 100)",15
1483,25,0,68,427.0,-57.0,370.0,0.0,"(100, 5, 100)",15
1484,26,0,68,426.0,-56.0,370.0,0.0,"(100, 5, 100)",15
1485,26,0,68,413.0,-43.0,370.0,0.0,"(100, 5, 100)",15
1486,27,0,64,426.0,-56.0,370.0,0.0,"(100, 5, 100)",15
1487,27,0,63,428.0,-58.0,370.0,0.0,"(100, 5, 100)",15
1488,29,0,63,434.0,-64.0,370.0,0.0,"(100, 5, 100)",15
1489,29,0,64,426.0,-56.0,370.0,0.0,"(100, 5, 100)",15
1490,31,0,63,427.0,-57.0,370.0,0.0,"(100, 5, 100)",15
1491,33,0,61,426.0,-56.0,370.0,0.0,"(100, 5, 100)",15
1492,33,0,61,428.0,-58.0,370.0,0.0,"(100, 5, 100)",15
1493,32,0,64,414.0,-44.0,370.0,0.0,"(100, 5, 100)",15
1494,34,0,63,427.0,-57.0,370.0,0.0,"(100, 5, 100)",15
1495,33,0,63,421.0,-51.0,370.0,0.0,"(100, 5, 100)",15
1496,32,0,64,411.0,-41.0,370.0,0.0,"(100, 5, 100)",15
1497,30,0,66,424.0,-54.0,370.0,0.0,"(100, 5, 100)",15
1498,29,0,67,418.0,-48.0,370.0,0.0,"(100, 5, 100)",15
1499,29,0,66,414.0,-44.0,370.0,0.0,"(100, 5, 100)",15
1500,29,0,66,416.0,-46.0,370.0,0.0,"(100, 5, 100)",15
1501,30,0,65,411.0,-41.0,370.0,0.0,"(100, 5, 100)",15
1502,30,0,66,415.0,-45.0,370.0,0.0,"(100, 5, 100)",15
1503,31,0,66,413.0,-43.0,370.0,0.0,"(100, 5, 100)",15
1504,33,0,65,429.0,-59.0,370.0,0.0,"(100, 5, 100)",15
1505,33,0,66,424.0,-54.0,370.0,0.0,"(100, 5, 100)",15
1506,32,0,66,420.0,-50.0,370.0,0.0,"(100, 5, 100)",15
1507,31,0,64,422.0,-52.0,370.0,0.0,"(100, 5, 100)",15
1508,30,0,67,411.0,-41.0,370.0,0.0,"(100, 5, 100)",15
1509,28,0,66,422.0,-52.0,370.0,0.0,"(100, 5, 100)",15
1510,26,0,69,421.0,-51.0,370.0,0.0,"(100, 5, 100)",15
1511,26,0,69,420.0,-50.0,370.0,0.0,"(100, 5, 100)",15
1512,26,0,68,425.0,-55.0,370.0,0.0,"(100, 5, 100)",15
1513,26,0,69,420.0,-50.0,370.0,0.0,"(100, 5, 100)",15
1514,27,0,68,411.0,-41.0,370.0,0.0,"(100, 5, 100)",15
1515,0,0,100,0.0,578.0,578.0,0.0,"(100, 10, 0)",16
1516,7,0,87,564.0,19.0,583.0,5.0,"(100, 10, 0)",16
1517,8,0,87,555.0,34.0,589.0,11.0,"(100, 10, 0)",16
1518,15,0,80,592.0,14.0,606.0,28.0,"(100, 10, 0)",16
1519,17,0,79,609.0,12.0,621.0,43.0,"(100, 10, 0)",16
1520,19,0,78,601.0,24.0,625.0,47.0,"(100, 10, 0)",16
1521,19,1,75,610.0,29.0,639.0,61.0,"(100, 10, 0)",16
1522,19,3,71,608.0,39.0,647.0,69.0,"(100, 10, 0)",16
1523,21,2,72,631.0,9.0,640.0,62.0,"(100, 10, 0)",16
1524,22,2,72,638.0,7.0,645.0,67.0,"(100, 10, 0)",16
1525,23,1,72,640.0,9.0,649.0,71.0,"(100, 10, 0)",16
1526,23,2,70,636.0,16.0,652.0,74.0,"(100, 10, 0)",16
1527,27,2,67,640.0,19.0,659.0,81.0,"(100, 10, 0)",16
1528,26,2,69,645.0,11.0,656.0,78.0,"(100, 10, 0)",16
1529,26,2,68,648.0,12.0,660.0,82.0,"(100, 10, 0)",16
1530,26,2,69,644.0,22.0,666.0,88.0,"(100, 10, 0)",16
1531,27,2,67,659.0,23.0,682.0,104.0,"(100, 10, 0)",16
1532,27,2,69,651.0,25.0,676.0,98.0,"(100, 10, 0)",16
1533,29,2,65,657.0,24.0,681.0,103.0,"(100, 10, 0)",16
1534,30,2,64,677.0,16.0,693.0,115.0,"(100, 10, 0)",16
1535,31,1,64,691.0,12.0,703.0,125.0,"(100, 10, 0)",16
1536,31,1,64,696.0,12.0,708.0,130.0,"(100, 10, 0)",16
1537,30,1,63,693.0,24.0,717.0,139.0,"(100, 10, 0)",16
1538,33,3,57,724.0,26.0,750.0,172.0,"(100, 10, 0)",16
1539,31,3,59,729.0,29.0,758.0,180.0,"(100, 10, 0)",16
1540,32,4,58,745.0,18.0,763.0,185.0,"(100, 10, 0)",16
1541,33,6,55,754.0,19.0,773.0,195.0,"(100, 10, 0)",16
1542,32,7,55,748.0,30.0,778.0,200.0,"(100, 10, 0)",16
1543,33,7,56,758.0,21.0,779.0,201.0,"(100, 10, 0)",16
1544,32,8,56,768.0,20.0,788.0,210.0,"(100, 10, 0)",16
1545,31,7,56,752.0,31.0,783.0,205.0,"(100, 10, 0)",16
1546,29,6,61,747.0,20.0,767.0,189.0,"(100, 10, 0)",16
1547,30,7,58,756.0,25.0,781.0,203.0,"(100, 10, 0)",16
1548,29,6,59,765.0,14.0,779.0,201.0,"(100, 10, 0)",16
1549,28,6,59,743.0,32.0,775.0,197.0,"(100, 10, 0)",16
1550,25,6,60,757.0,11.0,768.0,190.0,"(100, 10, 0)",16
1551,28,5,60,755.0,19.0,774.0,196.0,"(100, 10, 0)",16
1552,28,4,61,754.0,19.0,773.0,195.0,"(100, 10, 0)",16
1553,28,5,60,753.0,23.0,776.0,198.0,"(100, 10, 0)",16
1554,28,4,62,748.0,24.0,772.0,194.0,"(100, 10, 0)",16
1555,28,5,61,757.0,14.0,771.0,193.0,"(100, 10, 0)",16
1556,27,7,60,756.0,20.0,776.0,198.0,"(100, 10, 0)",16
1557,28,9,58,757.0,22.0,779.0,201.0,"(100, 10, 0)",16
1558,29,9,58,780.0,6.0,786.0,208.0,"(100, 10, 0)",16
1559,30,10,57,782.0,19.0,801.0,223.0,"(100, 10, 0)",16
1560,31,10,55,784.0,32.0,816.0,238.0,"(100, 10, 0)",16
1561,33,10,54,792.0,16.0,808.0,230.0,"(100, 10, 0)",16
1562,32,11,53,810.0,11.0,821.0,243.0,"(100, 10, 0)",16
1563,33,11,53,805.0,21.0,826.0,248.0,"(100, 10, 0)",16
1564,34,11,51,824.0,25.0,849.0,271.0,"(100, 10, 0)",16
1565,33,11,52,815.0,28.0,843.0,265.0,"(100, 10, 0)",16
1566,33,10,50,834.0,14.0,848.0,270.0,"(100, 10, 0)",16
1567,31,11,51,825.0,31.0,856.0,278.0,"(100, 10, 0)",16
1568,33,10,49,824.0,17.0,841.0,263.0,"(100, 10, 0)",16
1569,33,11,49,816.0,22.0,838.0,260.0,"(100, 10, 0)",16
1570,34,11,49,829.0,23.0,852.0,274.0,"(100, 10, 0)",16
1571,35,11,49,834.0,16.0,850.0,272.0,"(100, 10, 0)",16
1572,34,13,47,845.0,14.0,859.0,281.0,"(100, 10, 0)",16
1573,33,12,49,845.0,11.0,856.0,278.0,"(100, 10, 0)",16
1574,33,11,50,841.0,14.0,855.0,277.0,"(100, 10, 0)",16
1575,34,13,47,828.0,32.0,860.0,282.0,"(100, 10, 0)",16
1576,32,13,50,826.0,41.0,867.0,289.0,"(100, 10, 0)",16
1577,35,12,48,859.0,5.0,864.0,286.0,"(100, 10, 0)",16
1578,34,13,49,848.0,25.0,873.0,295.0,"(100, 10, 0)",16
1579,36,11,48,849.0,21.0,870.0,292.0,"(100, 10, 0)",16
1580,36,12,46,858.0,12.0,870.0,292.0,"(100, 10, 0)",16
1581,36,11,44,849.0,27.0,876.0,298.0,"(100, 10, 0)",16
1582,35,10,48,853.0,18.0,871.0,293.0,"(100, 10, 0)",16
1583,35,12,46,855.0,21.0,876.0,298.0,"(100, 10, 0)",16
1584,35,12,45,851.0,24.0,875.0,297.0,"(100, 10, 0)",16
1585,38,11,46,856.0,14.0,870.0,292.0,"(100, 10, 0)",16
1586,38,11,46,859.0,16.0,875.0,297.0,"(100, 10, 0)",16
1587,36,11,47,868.0,9.0,877.0,299.0,"(100, 10, 0)",16
1588,37,12,47,865.0,24.0,889.0,311.0,"(100, 10, 0)",16
1589,38,12,48,880.0,16.0,896.0,318.0,"(100, 10, 0)",16
1590,36,12,49,892.0,14.0,906.0,328.0,"(100, 10, 0)",16
1591,36,13,48,890.0,40.0,930.0,352.0,"(100, 10, 0)",16
1592,38,12,46,894.0,20.0,914.0,336.0,"(100, 10, 0)",16
1593,38,12,48,899.0,4.0,903.0,325.0,"(100, 10, 0)",16
1594,39,13,46,884.0,22.0,906.0,328.0,"(100, 10, 0)",16
1595,37,13,48,884.0,24.0,908.0,330.0,"(100, 10, 0)",16
1596,38,12,47,888.0,14.0,902.0,324.0,"(100, 10, 0)",16
1597,39,12,44,892.0,16.0,908.0,330.0,"(100, 10, 0)",16
1598,39,12,44,903.0,14.0,917.0,339.0,"(100, 10, 0)",16
1599,37,12,45,912.0,29.0,941.0,363.0,"(100, 10, 0)",16
1600,38,13,45,916.0,8.0,924.0,346.0,"(100, 10, 0)",16
1601,38,14,44,920.0,23.0,943.0,365.0,"(100, 10, 0)",16
1602,39,14,44,922.0,26.0,948.0,370.0,"(100, 10, 0)",16
1603,40,13,44,924.0,31.0,955.0,377.0,"(100, 10, 0)",16
1604,40,13,43,934.0,14.0,948.0,370.0,"(100, 10, 0)",16
1605,39,14,42,928.0,23.0,951.0,373.0,"(100, 10, 0)",16
1606,39,13,41,934.0,21.0,955.0,377.0,"(100, 10, 0)",16
1607,38,12,41,951.0,17.0,968.0,390.0,"(100, 10, 0)",16
1608,38,12,42,960.0,16.0,976.0,398.0,"(100, 10, 0)",16
1609,36,12,43,960.0,16.0,976.0,398.0,"(100, 10, 0)",16
1610,37,12,44,948.0,20.0,968.0,390.0,"(100, 10, 0)",16
1611,39,14,40,960.0,14.0,974.0,396.0,"(100, 10, 0)",16
1612,36,13,43,948.0,20.0,968.0,390.0,"(100, 10, 0)",16
1613,38,13,42,959.0,16.0,975.0,397.0,"(100, 10, 0)",16
1614,37,13,46,947.0,7.0,954.0,376.0,"(100, 10, 0)",16
1615,37,13,46,953.0,5.0,958.0,380.0,"(100, 10, 0)",16
1616,0,0,100,0.0,611.0,611.0,0.0,"(100, 10, 50)",17
1617,14,0,79,588.0,27.0,615.0,4.0,"(100, 10, 50)",17
1618,17,0,78,606.0,17.0,623.0,12.0,"(100, 10, 50)",17
1619,17,0,79,612.0,13.0,625.0,14.0,"(100, 10, 50)",17
1620,16,0,80,599.0,29.0,628.0,17.0,"(100, 10, 50)",17
1621,16,0,79,615.0,19.0,634.0,23.0,"(100, 10, 50)",17
1622,18,0,76,631.0,6.0,637.0,26.0,"(100, 10, 50)",17
1623,16,0,76,631.0,11.0,642.0,31.0,"(100, 10, 50)",17
1624,17,1,76,638.0,14.0,652.0,41.0,"(100, 10, 50)",17
1625,20,1,72,620.0,33.0,653.0,42.0,"(100, 10, 50)",17
1626,22,2,70,642.0,28.0,670.0,59.0,"(100, 10, 50)",17
1627,21,3,68,633.0,32.0,665.0,54.0,"(100, 10, 50)",17
1628,23,3,66,665.0,15.0,680.0,69.0,"(100, 10, 50)",17
1629,26,3,64,679.0,25.0,704.0,93.0,"(100, 10, 50)",17
1630,25,4,64,683.0,26.0,709.0,98.0,"(100, 10, 50)",17
1631,26,4,64,702.0,14.0,716.0,105.0,"(100, 10, 50)",17
1632,27,4,64,700.0,24.0,724.0,113.0,"(100, 10, 50)",17
1633,27,3,62,709.0,21.0,730.0,119.0,"(100, 10, 50)",17
1634,26,3,60,722.0,25.0,747.0,136.0,"(100, 10, 50)",17
1635,27,3,59,734.0,20.0,754.0,143.0,"(100, 10, 50)",17
1636,29,3,58,755.0,2.0,757.0,146.0,"(100, 10, 50)",17
1637,30,3,57,735.0,29.0,764.0,153.0,"(100, 10, 50)",17
1638,31,3,56,748.0,21.0,769.0,158.0,"(100, 10, 50)",17
1639,31,3,57,760.0,17.0,777.0,166.0,"(100, 10, 50)",17
1640,31,3,57,771.0,2.0,773.0,162.0,"(100, 10, 50)",17
1641,33,4,55,753.0,19.0,772.0,161.0,"(100, 10, 50)",17
1642,32,5,56,758.0,22.0,780.0,169.0,"(100, 10, 50)",17
1643,32,6,55,772.0,12.0,784.0,173.0,"(100, 10, 50)",17
1644,32,6,56,777.0,17.0,794.0,183.0,"(100, 10, 50)",17
1645,32,6,57,787.0,11.0,798.0,187.0,"(100, 10, 50)",17
1646,31,6,59,772.0,16.0,788.0,177.0,"(100, 10, 50)",17
1647,29,5,63,764.0,22.0,786.0,175.0,"(100, 10, 50)",17
1648,30,6,62,774.0,16.0,790.0,179.0,"(100, 10, 50)",17
1649,28,6,63,773.0,24.0,797.0,186.0,"(100, 10, 50)",17
1650,27,6,64,762.0,27.0,789.0,178.0,"(100, 10, 50)",17
1651,28,5,63,778.0,9.0,787.0,176.0,"(100, 10, 50)",17
1652,29,5,62,788.0,9.0,797.0,186.0,"(100, 10, 50)",17
1653,27,5,64,806.0,4.0,810.0,199.0,"(100, 10, 50)",17
1654,28,5,63,806.0,13.0,819.0,208.0,"(100, 10, 50)",17
1655,28,5,63,812.0,9.0,821.0,210.0,"(100, 10, 50)",17
1656,31,5,60,811.0,19.0,830.0,219.0,"(100, 10, 50)",17
1657,31,5,61,808.0,26.0,834.0,223.0,"(100, 10, 50)",17
1658,31,5,61,819.0,9.0,828.0,217.0,"(100, 10, 50)",17
1659,29,5,63,809.0,20.0,829.0,218.0,"(100, 10, 50)",17
1660,29,5,63,801.0,26.0,827.0,216.0,"(100, 10, 50)",17
1661,30,6,60,819.0,10.0,829.0,218.0,"(100, 10, 50)",17
1662,29,6,59,812.0,9.0,821.0,210.0,"(100, 10, 50)",17
1663,30,7,58,822.0,22.0,844.0,233.0,"(100, 10, 50)",17
1664,31,7,57,845.0,13.0,858.0,247.0,"(100, 10, 50)",17
1665,31,7,58,829.0,31.0,860.0,249.0,"(100, 10, 50)",17
1666,31,7,58,848.0,9.0,857.0,246.0,"(100, 10, 50)",17
1667,32,7,54,855.0,12.0,867.0,256.0,"(100, 10, 50)",17
1668,32,7,53,855.0,25.0,880.0,269.0,"(100, 10, 50)",17
1669,33,7,54,857.0,17.0,874.0,263.0,"(100, 10, 50)",17
1670,33,8,55,865.0,17.0,882.0,271.0,"(100, 10, 50)",17
1671,34,8,53,885.0,16.0,901.0,290.0,"(100, 10, 50)",17
1672,34,8,53,880.0,17.0,897.0,286.0,"(100, 10, 50)",17
1673,34,9,52,879.0,34.0,913.0,302.0,"(100, 10, 50)",17
1674,33,9,53,883.0,28.0,911.0,300.0,"(100, 10, 50)",17
1675,34,9,52,897.0,2.0,899.0,288.0,"(100, 10, 50)",17
1676,34,9,52,887.0,18.0,905.0,294.0,"(100, 10, 50)",17
1677,33,12,49,881.0,31.0,912.0,301.0,"(100, 10, 50)",17
1678,35,12,48,908.0,11.0,919.0,308.0,"(100, 10, 50)",17
1679,35,12,48,909.0,9.0,918.0,307.0,"(100, 10, 50)",17
1680,35,11,49,904.0,11.0,915.0,304.0,"(100, 10, 50)",17
1681,35,12,49,892.0,21.0,913.0,302.0,"(100, 10, 50)",17
1682,35,12,49,889.0,28.0,917.0,306.0,"(100, 10, 50)",17
1683,36,12,48,907.0,8.0,915.0,304.0,"(100, 10, 50)",17
1684,36,12,47,915.0,14.0,929.0,318.0,"(100, 10, 50)",17
1685,37,12,45,920.0,14.0,934.0,323.0,"(100, 10, 50)",17
1686,36,12,46,920.0,14.0,934.0,323.0,"(100, 10, 50)",17
1687,36,13,46,917.0,21.0,938.0,327.0,"(100, 10, 50)",17
1688,35,14,45,918.0,37.0,955.0,344.0,"(100, 10, 50)",17
1689,37,15,44,921.0,33.0,954.0,343.0,"(100, 10, 50)",17
1690,36,15,45,943.0,12.0,955.0,344.0,"(100, 10, 50)",17
1691,37,14,43,936.0,30.0,966.0,355.0,"(100, 10, 50)",17
1692,38,15,40,955.0,10.0,965.0,354.0,"(100, 10, 50)",17
1693,40,16,37,967.0,7.0,974.0,363.0,"(100, 10, 50)",17
1694,40,16,38,959.0,21.0,980.0,369.0,"(100, 10, 50)",17
1695,40,13,40,962.0,19.0,981.0,370.0,"(100, 10, 50)",17
1696,41,14,38,975.0,19.0,994.0,383.0,"(100, 10, 50)",17
1697,43,16,35,995.0,8.0,1003.0,392.0,"(100, 10, 50)",17
1698,40,16,38,989.0,29.0,1018.0,407.0,"(100, 10, 50)",17
1699,40,15,40,988.0,4.0,992.0,381.0,"(100, 10, 50)",17
1700,39,14,42,983.0,14.0,997.0,386.0,"(100, 10, 50)",17
1701,40,15,39,1000.0,9.0,1009.0,398.0,"(100, 10, 50)",17
1702,39,14,40,987.0,23.0,1010.0,399.0,"(100, 10, 50)",17
1703,40,15,38,1001.0,19.0,1020.0,409.0,"(100, 10, 50)",17
1704,40,15,39,1000.0,19.0,1019.0,408.0,"(100, 10, 50)",17
1705,41,15,39,1010.0,19.0,1029.0,418.0,"(100, 10, 50)",17
1706,41,15,41,1005.0,23.0,1028.0,417.0,"(100, 10, 50)",17
1707,40,15,42,1007.0,19.0,1026.0,415.0,"(100, 10, 50)",17
1708,40,16,41,1032.0,4.0,1036.0,425.0,"(100, 10, 50)",17
1709,39,15,42,1020.0,14.0,1034.0,423.0,"(100, 10, 50)",17
1710,40,16,40,1022.0,28.0,1050.0,439.0,"(100, 10, 50)",17
1711,43,17,37,1036.0,14.0,1050.0,439.0,"(100, 10, 50)",17
1712,43,17,37,1026.0,28.0,1054.0,443.0,"(100, 10, 50)",17
1713,40,16,38,1025.0,16.0,1041.0,430.0,"(100, 10, 50)",17
1714,40,16,40,1006.0,41.0,1047.0,436.0,"(100, 10, 50)",17
1715,39,18,39,1016.0,42.0,1058.0,447.0,"(100, 10, 50)",17
1716,39,19,40,1049.0,7.0,1056.0,445.0,"(100, 10, 50)",17
1717,0,0,100,0.0,620.0,620.0,0.0,"(100, 10, 100)",18
1718,13,0,77,609.0,11.0,620.0,0.0,"(100, 10, 100)",18
1719,14,0,76,617.0,3.0,620.0,0.0,"(100, 10, 100)",18
1720,14,0,76,610.0,10.0,620.0,0.0,"(100, 10, 100)",18
1721,17,0,74,623.0,-3.0,620.0,0.0,"(100, 10, 100)",18
1722,14,0,75,621.0,-1.0,620.0,0.0,"(100, 10, 100)",18
1723,11,0,78,596.0,24.0,620.0,0.0,"(100, 10, 100)",18
1724,14,0,74,633.0,-13.0,620.0,0.0,"(100, 10, 100)",18
1725,15,0,76,621.0,-1.0,620.0,0.0,"(100, 10, 100)",18
1726,18,0,74,622.0,-2.0,620.0,0.0,"(100, 10, 100)",18
1727,19,0,76,627.0,-7.0,620.0,0.0,"(100, 10, 100)",18
1728,17,0,75,631.0,-11.0,620.0,0.0,"(100, 10, 100)",18
1729,17,0,75,627.0,-7.0,620.0,0.0,"(100, 10, 100)",18
1730,21,0,71,643.0,-23.0,620.0,0.0,"(100, 10, 100)",18
1731,23,0,71,643.0,-23.0,620.0,0.0,"(100, 10, 100)",18
1732,22,0,73,633.0,-13.0,620.0,0.0,"(100, 10, 100)",18
1733,22,0,73,624.0,-4.0,620.0,0.0,"(100, 10, 100)",18
1734,22,0,73,642.0,-22.0,620.0,0.0,"(100, 10, 100)",18
1735,22,0,75,640.0,-20.0,620.0,0.0,"(100, 10, 100)",18
1736,22,0,75,651.0,-31.0,620.0,0.0,"(100, 10, 100)",18
1737,23,0,74,640.0,-20.0,620.0,0.0,"(100, 10, 100)",18
1738,26,0,71,642.0,-22.0,620.0,0.0,"(100, 10, 100)",18
1739,23,0,73,643.0,-23.0,620.0,0.0,"(100, 10, 100)",18
1740,22,0,75,628.0,-8.0,620.0,0.0,"(100, 10, 100)",18
1741,22,0,76,635.0,-15.0,620.0,0.0,"(100, 10, 100)",18
1742,21,0,75,632.0,-12.0,620.0,0.0,"(100, 10, 100)",18
1743,21,0,75,638.0,-18.0,620.0,0.0,"(100, 10, 100)",18
1744,21,0,75,644.0,-24.0,620.0,0.0,"(100, 10, 100)",18
1745,23,0,75,653.0,-33.0,620.0,0.0,"(100, 10, 100)",18
1746,22,0,76,647.0,-27.0,620.0,0.0,"(100, 10, 100)",18
1747,24,0,74,653.0,-33.0,620.0,0.0,"(100, 10, 100)",18
1748,23,0,74,650.0,-30.0,620.0,0.0,"(100, 10, 100)",18
1749,25,0,72,655.0,-35.0,620.0,0.0,"(100, 10, 100)",18
1750,25,0,72,651.0,-31.0,620.0,0.0,"(100, 10, 100)",18
1751,25,0,72,649.0,-29.0,620.0,0.0,"(100, 10, 100)",18
1752,25,0,70,659.0,-39.0,620.0,0.0,"(100, 10, 100)",18
1753,26,0,72,649.0,-29.0,620.0,0.0,"(100, 10, 100)",18
1754,25,0,72,659.0,-39.0,620.0,0.0,"(100, 10, 100)",18
1755,23,0,72,647.0,-27.0,620.0,0.0,"(100, 10, 100)",18
1756,24,0,70,643.0,-23.0,620.0,0.0,"(100, 10, 100)",18
1757,26,0,68,670.0,-50.0,620.0,0.0,"(100, 10, 100)",18
1758,25,0,71,654.0,-34.0,620.0,0.0,"(100, 10, 100)",18
1759,25,0,71,666.0,-46.0,620.0,0.0,"(100, 10, 100)",18
1760,25,0,72,663.0,-43.0,620.0,0.0,"(100, 10, 100)",18
1761,24,0,73,655.0,-35.0,620.0,0.0,"(100, 10, 100)",18
1762,25,0,72,656.0,-36.0,620.0,0.0,"(100, 10, 100)",18
1763,25,0,73,664.0,-44.0,620.0,0.0,"(100, 10, 100)",18
1764,26,0,72,667.0,-47.0,620.0,0.0,"(100, 10, 100)",18
1765,24,0,74,656.0,-36.0,620.0,0.0,"(100, 10, 100)",18
1766,26,0,72,667.0,-47.0,620.0,0.0,"(100, 10, 100)",18
1767,27,0,71,659.0,-39.0,620.0,0.0,"(100, 10, 100)",18
1768,28,0,70,664.0,-44.0,620.0,0.0,"(100, 10, 100)",18
1769,28,0,70,656.0,-36.0,620.0,0.0,"(100, 10, 100)",18
1770,27,0,71,652.0,-32.0,620.0,0.0,"(100, 10, 100)",18
1771,27,0,72,653.0,-33.0,620.0,0.0,"(100, 10, 100)",18
1772,28,0,71,654.0,-34.0,620.0,0.0,"(100, 10, 100)",18
1773,27,0,71,652.0,-32.0,620.0,0.0,"(100, 10, 100)",18
1774,28,0,70,662.0,-42.0,620.0,0.0,"(100, 10, 100)",18
1775,27,0,71,655.0,-35.0,620.0,0.0,"(100, 10, 100)",18
1776,27,0,71,667.0,-47.0,620.0,0.0,"(100, 10, 100)",18
1777,27,0,71,665.0,-45.0,620.0,0.0,"(100, 10, 100)",18
1778,27,0,70,668.0,-48.0,620.0,0.0,"(100, 10, 100)",18
1779,27,0,70,664.0,-44.0,620.0,0.0,"(100, 10, 100)",18
1780,27,0,70,660.0,-40.0,620.0,0.0,"(100, 10, 100)",18
1781,26,0,72,654.0,-34.0,620.0,0.0,"(100, 10, 100)",18
1782,24,0,74,653.0,-33.0,620.0,0.0,"(100, 10, 100)",18
1783,23,0,74,653.0,-33.0,620.0,0.0,"(100, 10, 100)",18
1784,23,0,74,651.0,-31.0,620.0,0.0,"(100, 10, 100)",18
1785,23,0,74,660.0,-40.0,620.0,0.0,"(100, 10, 100)",18
1786,22,0,75,658.0,-38.0,620.0,0.0,"(100, 10, 100)",18
1787,22,0,76,649.0,-29.0,620.0,0.0,"(100, 10, 100)",18
1788,24,0,73,659.0,-39.0,620.0,0.0,"(100, 10, 100)",18
1789,24,0,74,646.0,-26.0,620.0,0.0,"(100, 10, 100)",18
1790,24,0,73,647.0,-27.0,620.0,0.0,"(100, 10, 100)",18
